snapshot_date,product_id,store_id,supplier_id,qty_on_hand,qty_on_order,reorder_level,unit_cost
2025-04-11,20217,110,46,338,39,21,56.78
2025-08-15,20091,141,23,224,21,20,118.03
2025-01-12,20178,102,8,60,7,37,213.87
2025-06-22,20570,110,19,142,51,99,242.48
2024-06-15,20579,114,31,214,44,34,215.81
2024-12-19,20239,103,8,76,23,21,119.36
2024-03-13,20069,111,35,181,77,72,20.85
2024-09-02,20187,122,32,143,23,69,160.28
2025-05-23,20210,114,2,255,22,58,60.05
2025-07-09,20258,121,5,264,86,22,100.23
2025-03-28,20011,106,22,394,34,73,15.72
2024-12-16,20147,132,28,150,68,52,173.76
2024-08-04,20021,142,46,221,91,88,15.48
2025-01-02,20315,146,13,292,76,86,79.42
2024-05-31,20535,128,9,423,20,94,107.89
2024-08-17,20566,146,27,316,40,34,230.88
2024-04-14,20298,145,26,426,96,76,199.79
2025-10-05,20144,103,40,290,98,69,25.11
2026-01-13,20533,122,26,430,26,34,239.9
2025-03-10,20320,142,44,420,53,74,168.49
2024-10-30,20141,119,23,333,62,72,6.43
2025-08-26,20338,130,12,143,34,65,64.44
2024-05-15,20205,136,45,336,60,89,176.22
2025-02-25,20367,148,28,118,26,86,63.41
2025-03-28,20036,124,35,488,72,38,64.61
2024-04-14,20369,121,18,184,21,53,50.84
2024-05-14,20157,133,37,128,40,27,144.3
2024-09-20,20474,105,37,126,36,71,93.94
2025-12-10,20376,105,50,266,68,76,158.48
2024-06-25,20472,128,30,377,61,31,194.7
2024-12-07,20259,147,21,115,42,49,53.62
2024-08-08,20472,148,47,124,46,81,29.01
2025-06-06,20235,114,36,221,63,48,204.88
2024-11-07,20557,126,1,371,11,35,225.09
2025-10-18,20596,149,7,331,39,61,65.16
2025-09-01,20482,136,15,230,12,55,105.14
2024-08-09,20460,113,15,270,60,99,24.81
2024-10-09,20556,132,15,360,80,89,74.43
2024-04-20,20515,144,28,376,12,54,116.2
2024-06-12,20051,123,13,356,19,79,136.75
2024-11-25,20204,123,42,117,76,27,132.12
2024-03-29,20077,140,17,95,32,84,38.65
2025-02-17,20077,136,48,100,96,24,160.56
2024-11-18,20586,117,28,86,4,98,229.99
2024-03-22,20091,116,33,113,22,73,114.95
2025-06-16,20308,145,47,221,21,74,102.93
2025-11-10,20393,116,33,279,73,76,194.69
2025-10-29,20290,134,48,121,19,85,26.84
2025-07-29,20032,108,43,482,34,73,211.19
2025-03-24,20148,107,2,307,33,46,152.2
2026-02-18,20215,142,24,3,25,29,61.62
2025-04-25,20088,127,19,156,92,27,119.27
2026-01-01,20078,140,34,116,89,83,58.81
2024-10-20,20451,117,45,272,36,81,186.3
2024-08-06,20194,127,25,234,29,75,93.4
2025-03-30,20206,121,14,66,80,35,89.29
2024-05-27,20346,112,27,279,49,32,134.33
2025-04-29,20130,104,13,290,53,63,16.95
2025-03-14,20503,129,15,338,28,41,182.95
2025-04-19,20399,122,22,202,35,24,218.53
2024-04-24,20209,145,29,451,10,75,110.26
2026-03-01,20380,132,30,348,57,88,160.23
2024-10-23,20425,142,6,58,9,63,212.02
2025-07-12,20019,135,2,395,82,71,224.54
2024-07-06,20190,101,1,42,78,58,22.18
2026-03-04,20480,127,20,434,5,42,196.73
2025-03-05,20311,127,17,313,52,84,16.05
2025-07-24,20194,122,23,286,77,100,74.98
2024-06-26,20197,112,38,95,28,97,173.37
2025-05-03,20336,121,45,391,60,36,64.08
2025-03-17,20122,143,33,175,2,38,194.82
2024-09-04,20425,104,33,167,81,27,168.86
2024-07-02,20058,120,28,37,28,80,90.85
2024-09-28,20105,127,22,358,20,71,102.35
2024-06-27,20506,131,31,35,52,62,128.28
2024-08-19,20516,110,15,110,16,29,199.51
2025-06-27,20183,137,28,97,90,57,84.78
2025-06-19,20364,140,12,59,19,36,172.71
2025-09-04,20572,119,8,11,21,42,27.39
2024-05-27,20118,121,1,335,54,75,44.13
2025-01-28,20232,117,39,391,72,84,75.8
2024-03-19,20405,143,7,231,66,22,66.95
2024-11-14,20151,120,28,170,14,60,244.87
2025-06-07,20401,139,45,414,59,34,128.37
2025-06-06,20094,144,35,24,3,49,71.27
2025-03-08,20261,107,36,451,86,81,121.42
2024-08-29,20361,138,12,203,76,39,86.22
2025-11-24,20072,100,43,473,50,81,144.38
2025-06-18,20218,111,25,339,48,27,125.22
2025-05-17,20574,141,29,269,59,65,135.69
2025-08-13,20175,128,10,246,99,64,143.14
2024-07-22,20359,116,23,451,67,30,128.13
2026-01-28,20334,142,34,280,67,83,182.97
2024-05-27,20054,148,39,185,75,61,154.83
2026-02-05,20108,125,27,452,21,44,195.95
2025-04-12,20202,121,31,464,98,55,59.91
2025-06-25,20233,147,14,44,84,39,62.33
2025-05-08,20191,119,13,271,86,38,128.7
2025-11-21,20320,103,24,308,59,50,189.68
2025-03-12,20336,121,6,396,66,82,127.83
2024-10-22,20082,145,18,226,6,62,181.8
2024-09-19,20280,118,26,484,26,24,73.77
2024-08-14,20093,107,41,114,2,50,149.56
2025-07-26,20311,134,10,15,96,86,78.63
2024-09-12,20580,140,12,93,28,30,174.5
2025-02-28,20411,137,46,108,11,39,233.24
2024-07-27,20570,140,25,319,31,98,200.11
2025-11-16,20333,134,43,94,67,71,66.71
2024-10-22,20052,107,15,210,96,80,140.7
2024-07-16,20134,122,6,374,31,22,233.29
2025-01-30,20533,112,27,71,2,57,86.54
2025-01-27,20082,114,7,48,91,55,70.61
2024-11-01,20562,107,35,475,32,20,12.91
2024-09-21,20196,137,26,52,88,62,41.11
2025-05-12,20286,101,23,277,21,27,37.7
2024-05-10,20298,124,14,183,58,94,240.53
2025-07-10,20593,127,17,337,44,80,72.8
2025-12-16,20450,110,31,34,72,49,36.94
2024-11-12,20389,133,17,56,0,73,197.66
2024-06-08,20464,143,31,33,74,51,62.36
2025-01-18,20408,135,15,13,44,99,162.73
2025-06-13,20461,103,27,48,23,27,101.89
2024-10-23,20337,117,22,73,57,24,87.31
2025-12-25,20141,129,13,6,28,84,171.49
2025-04-23,20121,134,47,469,49,94,90.4
2025-03-08,20450,105,27,377,94,49,109.21
2024-09-08,20121,118,5,324,76,56,141.63
2025-01-24,20468,132,2,283,56,61,76.75
2025-09-24,20480,133,41,439,14,22,19.29
2024-04-04,20231,125,22,200,71,84,123.13
2024-11-16,20454,109,17,267,17,81,71.79
2026-02-13,20508,110,35,104,57,94,128.28
2024-09-25,20296,119,40,471,81,47,213.2
2024-12-27,20192,104,32,71,84,65,22.17
2024-08-05,20504,146,26,104,81,43,70.88
2024-10-23,20529,126,48,331,13,22,117.77
2026-01-11,20051,103,30,178,30,72,163.39
2025-11-06,20201,146,7,487,23,86,126.32
2026-02-07,20316,134,33,440,80,95,209.57
2024-11-18,20187,136,31,217,59,35,76.47
2024-12-09,20250,102,27,116,36,69,89.56
2024-04-17,20368,110,13,348,32,59,106.19
2024-05-31,20494,119,30,101,42,24,165.08
2025-11-22,20014,137,8,176,53,88,231.14
2025-04-22,20594,122,42,255,5,21,141.04
2024-04-16,20452,137,10,295,34,67,11.42
2025-10-09,20391,139,15,120,59,64,177.98
2024-08-11,20287,117,3,207,50,70,124.06
2025-02-05,20454,115,14,479,39,71,56.56
2024-11-19,20231,105,18,240,64,69,171.12
2025-10-24,20554,119,5,297,92,47,197.56
2024-08-17,20086,104,23,269,93,36,65.01
2025-08-05,20092,104,1,259,81,35,30.71
2026-01-23,20569,132,43,4,47,42,198.08
2024-03-14,20140,101,22,488,60,86,216.08
2024-12-09,20157,113,26,399,92,36,197.02
2024-07-28,20335,111,43,274,90,84,9.74
2025-05-29,20423,130,19,92,97,90,6.14
2024-05-13,20301,121,47,263,5,21,201.82
2025-07-20,20120,115,27,197,49,63,222.46
2024-10-12,20251,129,32,158,8,79,208.99
2025-06-21,20185,115,46,430,21,38,185.19
2024-10-23,20375,123,23,484,50,42,131.99
2024-06-05,20120,133,10,377,69,24,224.93
2024-06-26,20194,126,45,193,36,45,150.58
2025-04-06,20385,142,26,122,52,91,132.49
2025-10-24,20116,109,50,111,95,53,79.99
2025-04-07,20307,112,5,223,63,95,97.94
2025-07-13,20086,129,19,294,67,31,199.91
2025-07-11,20518,112,23,164,42,42,193.4
2025-10-22,20557,121,49,342,10,65,115.67
2025-10-04,20192,130,34,477,64,87,98.4
2024-04-06,20431,120,40,445,9,49,129.38
2024-12-19,20387,120,17,26,4,53,36.72
2025-05-05,20168,137,15,71,6,83,182.0
2025-04-05,20427,130,30,424,5,36,108.01
2026-01-13,20474,110,17,33,84,89,136.78
2024-10-21,20481,107,25,139,63,96,96.82
2024-08-13,20353,141,48,433,47,34,164.25
2025-05-15,20124,124,45,332,85,80,172.55
2024-06-29,20463,125,26,144,30,59,111.59
2025-03-11,20484,143,45,390,37,29,28.31
2024-11-27,20584,120,28,416,0,77,202.14
2025-06-29,20487,133,4,10,53,30,135.59
2024-11-12,20018,141,26,126,48,56,41.7
2025-02-24,20474,127,7,79,24,22,122.87
2025-01-11,20235,146,7,140,49,70,72.05
2024-11-15,20030,122,49,48,61,72,221.73
2025-10-08,20596,121,9,488,13,58,40.08
2024-06-03,20010,106,2,207,25,84,138.59
2024-12-14,20597,103,35,219,6,94,186.56
2025-06-18,20071,132,11,210,58,88,188.66
2025-07-03,20188,106,12,26,83,55,88.9
2024-10-26,20333,134,39,299,73,46,111.46
2024-08-29,20185,119,24,2,21,75,237.88
2024-05-14,20418,111,22,170,26,43,189.02
2025-02-02,20219,125,29,30,12,40,168.08
2025-04-04,20484,122,11,192,59,62,66.9
2024-07-21,20023,143,6,447,26,53,132.58
2024-06-14,20187,135,28,407,8,93,210.68
2025-04-01,20405,134,19,47,63,85,231.2
2024-08-21,20052,101,19,442,30,98,240.69
2025-07-07,20104,147,24,114,97,41,222.91
2025-08-04,20032,119,16,42,15,66,189.72
2025-08-31,20449,135,12,138,93,54,181.46
2024-07-30,20012,142,17,345,49,51,232.34
2026-02-12,20266,128,47,384,73,65,46.59
2025-03-16,20272,137,32,348,11,64,98.94
2025-04-16,20114,100,3,341,10,83,180.11
2024-06-26,20494,145,30,420,4,63,82.99
2025-02-09,20209,142,49,257,56,60,60.8
2025-03-30,20515,137,38,153,25,34,168.67
2025-06-10,20300,139,37,380,42,73,95.38
2025-01-16,20042,115,7,115,10,38,49.88
2024-10-10,20075,138,23,183,33,69,15.69
2024-10-26,20267,111,20,181,11,41,82.29
2025-09-23,20377,111,12,278,50,88,27.06
2024-12-08,20333,111,9,493,44,29,211.19
2025-02-23,20231,139,48,487,80,55,108.89
2024-11-04,20045,128,48,112,48,54,106.97
2024-05-27,20132,135,33,34,12,45,78.54
2024-08-04,20289,132,47,9,62,34,28.19
2024-12-27,20117,133,3,289,23,100,127.51
2024-03-16,20577,146,29,293,69,37,120.83
2025-04-24,20201,106,20,126,27,46,213.35
2024-09-04,20542,100,2,58,36,96,73.13
2025-08-17,20267,120,49,437,2,28,148.37
2024-09-28,20509,132,5,314,16,62,122.89
2025-10-01,20355,116,39,146,30,61,45.53
2024-09-01,20017,101,34,383,54,20,70.87
2025-03-23,20536,139,44,464,18,73,69.38
2026-02-04,20431,149,5,306,89,67,113.54
2025-12-05,20589,145,6,458,46,59,196.22
2024-12-03,20243,117,17,449,92,66,13.84
2025-04-30,20540,122,11,305,8,77,136.7
2024-07-05,20577,140,19,230,5,94,238.93
2025-01-08,20367,123,48,354,81,78,5.63
2024-10-25,20277,129,1,478,22,59,235.27
2026-03-07,20493,101,1,301,42,58,55.18
2025-03-07,20201,128,29,472,44,59,187.3
2025-03-23,20451,104,6,183,1,81,106.44
2025-09-20,20408,140,50,353,68,40,14.95
2026-03-05,20292,134,14,418,94,95,115.48
2024-05-11,20412,145,25,15,3,31,105.17
2025-05-25,20541,114,8,493,90,27,35.22
2024-08-06,20444,116,30,471,6,46,135.71
2026-02-24,20153,102,19,432,1,89,163.78
2024-10-23,20094,111,12,147,39,51,40.44
2024-04-23,20094,142,32,418,72,51,63.1
2024-06-25,20303,100,6,315,26,78,146.54
2024-03-21,20398,118,8,37,65,61,69.43
2025-06-14,20169,135,6,48,60,57,64.52
2025-11-22,20235,110,13,93,42,53,192.0
2025-01-30,20499,148,11,246,66,27,166.41
2025-06-19,20430,113,13,165,95,84,79.55
2024-07-13,20454,103,6,394,6,24,180.56
2024-06-16,20084,114,28,208,26,22,165.03
2024-09-22,20363,140,27,196,30,70,229.98
2025-03-02,20013,131,37,139,88,72,230.11
2024-05-15,20498,127,31,203,55,67,126.9
2025-03-26,20401,148,12,96,59,37,223.26
2024-07-22,20214,120,41,209,88,35,6.92
2026-02-08,20020,122,17,292,31,31,241.59
2025-01-20,20332,134,29,432,86,21,45.62
2026-03-05,20593,111,13,18,96,26,145.61
2024-06-23,20025,134,45,372,100,88,191.58
2024-11-17,20100,102,33,363,15,84,151.66
2025-04-13,20003,110,36,47,27,21,164.16
2024-04-25,20523,121,25,186,11,68,74.04
2025-12-30,20523,105,25,86,90,36,146.88
2025-04-05,20183,118,15,433,9,58,155.92
2024-12-27,20192,106,49,49,72,58,64.55
2024-04-19,20168,103,2,339,7,64,97.51
2024-04-12,20517,124,4,234,70,68,239.91
2025-10-30,20304,147,42,241,27,100,202.16
2026-02-27,20425,143,11,25,85,70,242.39
2026-03-10,20168,110,16,130,13,90,158.03
2025-02-13,20253,145,40,282,78,65,173.9
2025-05-25,20488,120,18,436,90,55,158.99
2025-07-15,20430,112,9,302,10,57,148.35
2025-08-24,20094,121,45,32,88,72,212.93
2026-02-20,20557,148,37,428,92,21,230.68
2025-02-18,20253,131,5,407,47,91,157.3
2025-07-11,20027,148,14,444,15,26,11.83
2026-01-29,20199,111,38,395,5,100,187.66
2024-05-22,20103,114,3,286,42,67,172.93
2026-02-01,20226,141,45,258,99,100,162.39
2025-09-22,20263,125,16,361,43,63,210.01
2026-02-24,20060,144,15,285,86,33,215.92
2025-06-27,20129,122,4,111,64,33,87.09
2024-05-27,20519,130,6,409,71,40,62.18
2025-04-09,20550,115,30,494,73,82,10.41
2024-10-22,20092,108,41,294,15,52,115.83
2026-02-18,20304,138,49,312,90,90,241.07
2024-11-10,20018,139,25,359,97,75,118.05
2024-10-09,20309,131,11,44,50,94,47.59
2025-06-16,20205,111,25,306,72,43,153.21
2026-01-24,20051,123,48,247,35,74,139.78
2024-07-12,20055,103,9,165,9,85,240.77
2024-03-23,20167,126,46,486,22,30,190.39
2024-05-04,20266,142,26,353,18,81,59.89
2025-04-07,20419,133,2,409,57,69,97.67
2024-07-22,20034,131,42,459,23,73,222.03
2024-12-23,20584,126,44,15,71,93,247.02
2026-03-08,20532,124,3,236,77,38,159.57
2025-12-11,20503,139,12,92,20,58,115.85
2024-12-05,20258,144,16,177,34,27,246.84
2024-07-31,20417,101,21,206,71,24,198.62
2025-07-16,20383,124,36,326,91,44,209.38
2024-08-19,20057,113,7,150,88,34,98.65
2024-11-25,20302,125,47,249,4,65,70.32
2024-03-29,20446,134,49,383,39,99,127.88
2025-12-12,20496,142,45,56,17,89,123.53
2024-10-14,20486,121,41,390,89,84,228.4
2024-03-19,20225,110,3,385,87,41,173.43
2025-11-30,20048,111,28,83,60,49,122.81
2025-10-11,20328,100,39,141,60,63,209.02
2024-03-18,20256,119,8,95,99,61,169.29
2025-03-07,20039,118,28,390,9,56,34.59
2024-07-03,20440,141,25,480,11,65,47.26
2025-01-01,20408,142,44,153,49,73,92.89
2024-04-06,20481,146,13,181,28,69,242.35
2026-01-06,20225,126,34,339,4,41,202.66
2025-09-06,20158,106,28,288,23,45,30.09
2025-08-27,20515,136,23,499,55,36,44.89
2025-10-24,20364,113,46,75,31,23,115.46
2025-10-10,20049,103,16,222,59,22,176.44
2024-11-25,20450,140,2,481,68,80,165.64
2025-07-27,20210,126,5,214,3,27,194.54
2024-12-14,20267,147,10,120,75,38,101.41
2024-06-16,20044,117,4,379,91,52,69.92
2024-04-10,20008,113,22,410,86,66,146.41
2024-05-13,20199,103,39,409,74,94,73.19
2024-05-29,20216,130,20,354,61,31,243.03
2024-06-12,20049,138,7,315,72,48,34.5
2024-09-03,20365,113,23,229,41,79,60.48
2025-01-12,20098,111,10,18,76,45,13.04
2024-10-15,20223,121,17,24,49,47,83.78
2024-09-21,20376,125,37,142,24,25,170.75
2025-07-20,20265,131,20,162,52,28,150.41
2024-09-22,20240,114,3,87,45,53,37.09
2025-01-23,20379,118,21,290,65,90,209.38
2024-10-27,20118,125,35,168,87,70,184.1
2024-04-19,20415,138,21,281,96,57,159.11
2025-01-06,20026,109,42,287,59,89,32.08
2024-05-04,20238,138,34,461,70,64,51.45
2025-12-20,20096,114,9,407,16,66,139.3
2025-07-11,20459,129,16,48,39,60,83.6
2024-12-12,20583,138,32,309,74,43,127.86
2025-06-09,20170,137,43,26,46,87,149.59
2025-08-31,20073,100,47,46,43,67,244.49
2025-05-14,20077,142,26,28,76,92,128.38
2025-11-15,20576,142,42,440,20,92,47.1
2024-05-10,20328,128,5,494,12,85,54.25
2025-11-21,20050,121,41,4,78,70,116.77
2024-07-08,20579,118,37,395,26,59,109.25
2024-07-28,20361,101,18,380,38,99,233.27
2024-10-22,20212,117,15,425,8,95,170.44
2024-09-15,20207,121,39,176,35,95,222.75
2024-05-07,20435,126,9,496,43,22,168.27
2024-10-07,20543,115,13,397,68,49,90.67
2025-12-30,20090,141,7,124,82,88,229.86
2025-03-20,20436,125,47,296,21,54,16.52
2024-11-30,20452,102,11,432,76,24,45.94
2025-12-21,20354,129,38,297,99,50,127.2
2025-07-27,20077,123,17,259,14,83,193.68
2025-06-16,20251,128,43,363,98,55,37.52
2024-04-05,20184,143,22,277,61,40,228.93
2025-07-14,20315,122,22,281,55,36,89.18
2025-05-13,20313,116,45,34,0,71,44.23
2024-08-23,20387,107,14,338,43,86,143.54
2024-07-03,20042,114,14,304,65,87,211.69
2025-01-21,20087,124,15,482,26,84,200.19
2024-12-06,20065,140,18,474,13,71,39.93
2025-05-23,20253,148,16,166,1,42,159.66
2025-12-10,20497,115,36,104,10,54,91.72
2025-03-31,20252,134,39,312,54,20,60.21
2025-07-10,20350,107,44,227,47,73,57.56
2025-06-26,20311,145,9,325,5,68,65.31
2025-08-29,20596,113,45,452,90,45,15.14
2025-08-13,20192,148,45,71,74,63,151.53
2025-05-26,20209,144,33,437,84,27,224.62
2024-05-04,20322,112,41,395,76,96,227.45
2025-08-16,20567,118,6,340,15,34,238.19
2026-01-03,20313,124,45,445,28,93,8.1
2024-04-19,20173,112,33,356,47,30,73.25
2026-01-13,20176,107,29,419,12,52,127.52
2025-07-20,20278,130,12,394,60,71,174.49
2026-03-08,20337,134,7,387,46,64,31.05
2025-03-09,20057,122,9,136,20,60,219.05
2025-12-10,20114,131,9,263,76,89,49.33
2024-04-14,20472,129,41,491,16,25,249.66
2025-04-11,20303,119,49,493,0,86,108.18
2024-12-13,20143,143,22,315,44,37,189.85
2024-12-26,20284,142,40,75,74,92,35.75
2025-05-20,20547,136,49,185,55,58,112.39
2025-01-25,20570,132,14,272,47,88,202.45
2024-03-16,20380,106,28,398,56,21,5.15
2024-07-26,20038,105,4,112,55,86,22.87
2024-11-21,20413,106,11,35,78,41,137.79
2025-06-26,20337,102,1,96,2,65,202.17
2025-05-08,20056,101,48,8,48,28,208.94
2025-11-21,20404,121,3,89,84,90,243.96
2025-02-03,20010,107,49,195,47,69,176.33
2025-07-27,20485,107,5,185,33,29,70.98
2025-12-13,20578,144,14,443,79,55,42.41
2025-12-25,20220,106,31,72,73,31,77.49
2024-04-04,20570,105,39,365,38,85,228.18
2025-08-04,20548,120,48,187,1,47,194.09
2025-10-16,20001,107,17,68,90,41,129.14
2024-12-02,20240,125,42,433,74,23,66.36
2024-09-02,20500,121,32,281,30,88,59.3
2024-11-16,20191,114,22,22,25,58,205.64
2025-05-01,20419,108,20,44,86,71,108.11
2024-03-19,20461,111,37,498,6,38,176.61
2025-03-17,20302,135,27,403,43,20,227.29
2024-06-13,20107,149,37,154,63,39,120.07
2025-04-12,20320,124,7,223,11,97,186.81
2025-07-24,20545,112,6,30,53,70,164.4
2025-09-12,20087,134,11,204,31,77,119.72
2024-08-14,20560,145,36,344,65,56,196.58
2024-07-26,20168,109,6,499,75,70,77.25
2025-10-07,20311,103,33,160,66,29,120.17
2025-06-09,20083,131,11,65,11,85,60.92
2025-07-09,20401,136,13,498,88,38,135.36
2026-01-04,20140,113,23,152,9,20,105.56
2025-11-28,20580,112,4,104,0,91,76.11
2025-11-13,20489,105,22,31,55,28,110.4
2024-07-27,20527,127,38,55,1,67,56.47
2024-12-11,20387,131,31,438,47,29,104.18
2025-01-11,20178,112,31,173,4,27,18.49
2025-03-30,20013,107,45,164,94,71,82.98
2024-12-09,20036,123,28,341,17,40,27.73
2026-02-17,20349,106,12,152,47,89,207.63
2024-09-04,20004,109,31,307,35,73,176.86
2025-07-06,20107,120,24,215,58,84,82.06
2026-01-28,20220,103,28,163,100,64,171.14
2025-12-05,20234,144,4,23,0,52,23.41
2025-07-25,20238,145,48,254,24,48,183.15
2026-02-11,20574,119,11,300,73,57,109.28
2025-11-26,20005,148,15,140,90,68,73.81
2024-07-11,20408,131,35,146,44,72,141.59
2024-08-07,20127,111,14,34,46,59,218.26
2024-09-06,20459,114,28,160,49,79,65.24
2026-02-18,20385,146,36,157,71,89,124.76
2025-10-02,20557,112,20,222,66,50,47.56
2025-10-10,20191,149,29,181,56,40,72.17
2025-07-15,20574,106,22,54,74,22,90.04
2025-05-26,20399,111,39,438,97,36,18.32
2025-09-17,20489,110,24,265,92,88,32.92
2025-05-29,20494,130,31,242,91,95,46.22
2026-01-28,20142,126,44,211,32,43,224.05
2024-04-29,20051,125,50,62,25,85,43.71
2025-01-19,20376,117,49,299,8,32,7.04
2024-06-09,20258,144,44,348,86,46,222.84
2025-12-25,20146,106,33,339,49,35,70.58
2024-12-31,20416,101,33,302,45,44,7.01
2026-01-31,20556,130,39,91,8,75,220.08
2025-04-13,20396,115,49,378,91,79,205.59
2025-02-02,20017,113,21,3,0,52,194.22
2024-07-09,20174,149,30,173,44,99,241.96
2026-01-19,20456,105,6,127,44,100,222.29
2025-11-04,20058,124,21,346,20,60,144.17
2025-01-23,20536,116,16,146,40,53,112.31
2024-06-27,20113,120,41,441,19,80,135.61
2025-11-13,20432,111,1,3,7,97,128.1
2025-09-15,20354,147,15,11,3,60,12.63
2026-02-02,20359,136,15,175,87,29,22.77
2024-11-25,20589,111,45,289,19,48,165.2
2025-05-23,20291,146,23,21,46,20,16.43
2025-02-16,20193,123,21,140,91,30,141.73
2025-07-24,20391,114,26,109,63,49,126.24
2024-06-08,20210,114,5,250,70,35,5.77
2026-01-26,20441,124,10,241,77,73,16.74
2025-05-15,20161,105,2,59,70,46,87.23
2025-10-18,20121,108,36,82,82,91,103.32
2025-04-13,20108,105,6,179,96,26,166.96
2025-02-17,20398,138,26,90,85,30,25.79
2025-10-09,20324,127,32,205,82,72,209.46
2025-08-19,20536,112,29,474,3,25,98.8
2026-02-27,20023,131,48,147,15,69,7.94
2025-08-07,20271,113,8,118,57,49,240.78
2024-11-04,20169,114,44,94,11,87,228.16
2025-09-17,20392,101,23,236,25,33,240.63
2025-04-17,20199,132,23,485,59,69,144.93
2025-09-03,20302,128,8,366,13,99,202.59
2025-04-16,20122,130,39,178,20,47,114.55
2025-11-12,20055,118,50,360,45,21,59.35
2025-09-10,20110,125,13,64,70,67,228.53
2024-04-21,20449,144,49,34,97,77,28.07
2024-10-31,20334,118,11,202,63,89,85.58
2025-01-01,20278,145,33,88,14,65,241.75
2024-12-18,20051,138,14,150,96,33,75.85
2025-03-15,20278,146,17,447,7,27,119.2
2024-05-03,20373,130,41,477,62,97,143.98
2024-03-29,20004,103,34,386,26,49,24.71
2025-01-05,20431,123,22,57,57,78,208.98
2026-01-21,20237,133,47,353,21,60,23.15
2024-04-30,20124,109,26,364,56,100,185.93
2025-08-05,20200,141,13,10,53,56,63.42
2026-01-24,20311,136,33,270,97,20,60.16
2025-03-25,20299,136,47,491,64,65,103.25
2024-12-01,20207,101,50,305,22,53,59.3
2024-10-05,20143,129,8,298,95,80,25.76
2024-09-09,20505,116,7,0,28,78,81.76
2025-06-29,20524,129,31,337,95,76,207.03
2024-04-30,20506,114,10,73,61,68,69.96
2025-08-23,20382,141,19,170,0,77,134.23
2025-01-06,20273,128,44,465,94,22,36.51
2024-09-07,20235,108,43,163,97,37,5.07
2024-08-14,20087,142,7,89,2,69,21.87
2024-11-03,20118,114,30,186,43,97,157.25
2025-04-08,20055,120,49,116,84,61,65.43
2024-03-25,20315,130,50,27,49,23,162.74
2024-06-29,20406,104,2,17,64,83,166.43
2024-04-30,20273,115,42,149,60,26,247.07
2024-12-24,20472,139,18,436,83,62,56.43
2024-06-28,20434,132,50,385,72,56,125.45
2025-12-30,20166,138,22,319,36,57,100.8
2025-03-29,20113,103,9,56,15,54,100.29
2024-07-17,20534,103,33,100,65,71,108.12
2024-04-07,20444,100,39,315,38,51,107.07
2025-08-23,20000,129,45,100,67,69,50.04
2025-06-07,20460,126,12,65,76,90,179.74
2024-08-22,20378,100,11,385,3,20,45.41
2024-12-13,20169,119,28,497,78,39,108.11
2025-12-03,20501,144,35,121,78,78,85.77
2024-10-25,20569,145,17,51,73,48,213.1
2025-11-26,20154,107,42,255,95,34,13.38
2024-12-31,20554,145,12,58,81,37,86.02
2025-01-19,20381,139,8,424,14,78,30.63
2024-06-07,20583,112,2,301,85,28,205.4
2024-11-22,20173,137,8,150,54,47,69.42
2024-05-07,20072,106,1,39,0,64,243.68
2024-06-29,20360,106,27,449,27,55,47.85
2024-08-22,20350,106,16,103,49,35,235.88
2024-07-12,20496,108,6,249,36,25,32.14
2025-05-26,20569,137,15,456,13,20,179.2
2025-03-23,20183,105,19,121,55,42,203.37
2025-10-08,20239,132,32,216,9,66,5.26
2025-09-27,20438,124,22,265,47,54,178.98
2025-01-19,20419,102,45,288,40,89,186.88
2025-12-25,20372,148,11,113,72,35,57.75
2025-02-05,20191,148,21,118,89,96,243.9
